Set ID,Standard ID,Standard Description,Content Kind,Content Title,Content URL
CCSS.Math,6.NS.C.6.c,Find and position integers and other rational numbers on a horizontal or vertical number line diagram; find and position pairs of integers and other rational numbers on a coordinate plane.,Video,Quadrants of the coordinate plane,https://www.khanacademy.org/math/cc-sixth-grade-math/x0267d782:coordinate-plane/cc-6th-coordinate-plane/v/quadrants-of-coordinate-plane
CCSS.Math,6.NS.C.6.c,Find and position integers and other rational numbers on a horizontal or vertical number line diagram; find and position pairs of integers and other rational numbers on a coordinate plane.,Exercise,Quadrants on the coordinate plane,https://www.khanacademy.org/math/cc-sixth-grade-math/x0267d782:coordinate-plane/cc-6th-coordinate-plane/e/graphing_points_2
CCSS.Math,6.NS.C.7,Understand ordering and absolute value of rational numbers.,Video,Absolute value examples,https://www.khanacademy.org/math/cc-sixth-grade-math/cc-6th-negative-number-topic/cc-6th-absolute-value/v/absolute-value-of-integers
CCSS.Math,6.NS.C.7,Understand ordering and absolute value of rational numbers.,Article,Absolute value review,https://www.khanacademy.org/math/cc-sixth-grade-math/cc-6th-negative-number-topic/cc-6th-absolute-value/a/absolute-value-review
CCSS.Math,6.NS.C.7,Understand ordering and absolute value of rational numbers.,Exercise,Compare and order absolute values,https://www.khanacademy.org/math/cc-sixth-grade-math/cc-6th-negative-number-topic/x0267d782:cc-6th-comparing-absolute-values/e/comparing_absolute_values
CCSS.Math,6.NS.C.7,Understand ordering and absolute value of rational numbers.,Exercise,Compare rational numbers,https://www.khanacademy.org/math/cc-sixth-grade-math/cc-6th-negative-number-topic/cc-6th-comparing-negative-numbers/e/ordering-rational-numbers
CCSS.Math,6.NS.C.7,Understand ordering and absolute value of rational numbers.,Video,Compare rational numbers using a number line,https://www.khanacademy.org/math/cc-sixth-grade-math/cc-6th-negative-number-topic/cc-6th-comparing-negative-numbers/v/compare-rational-numbers-using-a-number-line
CCSS.Math,6.NS.C.7,Understand ordering and absolute value of rational numbers.,Exercise,Compare rational numbers using a number line,https://www.khanacademy.org/math/cc-sixth-grade-math/cc-6th-negative-number-topic/cc-6th-comparing-negative-numbers/e/understanding-inequalities-and-the-number-line
CCSS.Math,6.NS.C.7,Understand ordering and absolute value of rational numbers.,Video,Comparing absolute values,https://www.khanacademy.org/math/cc-sixth-grade-math/cc-6th-negative-number-topic/x0267d782:cc-6th-comparing-absolute-values/v/comparing-absolute-values
CCSS.Math,6.NS.C.7,Understand ordering and absolute value of rational numbers.,Exercise,Comparing absolute values challenge,https://www.khanacademy.org/math/cc-sixth-grade-math/cc-6th-negative-number-topic/x0267d782:cc-6th-comparing-absolute-values/e/comparing-absolute-values-2
CCSS.Math,6.NS.C.7,Understand ordering and absolute value of rational numbers.,Video,Comparing absolute values on the number line,https://www.khanacademy.org/math/cc-sixth-grade-math/cc-6th-negative-number-topic/x0267d782:cc-6th-comparing-absolute-values/v/comparing-absolute-values-on-number-line
CCSS.Math,6.NS.C.7,Understand ordering and absolute value of rational numbers.,Exercise,Finding absolute values,https://www.khanacademy.org/math/cc-sixth-grade-math/cc-6th-negative-number-topic/cc-6th-absolute-value/e/absolute_value
CCSS.Math,6.NS.C.7,Understand ordering and absolute value of rational numbers.,Video,Interpreting absolute value,https://www.khanacademy.org/math/cc-sixth-grade-math/cc-6th-negative-number-topic/x0267d782:cc-6th-comparing-absolute-values/v/interpreting-absolute-value
CCSS.Math,6.NS.C.7,Understand ordering and absolute value of rational numbers.,Exercise,Interpreting absolute value,https://www.khanacademy.org/math/cc-sixth-grade-math/cc-6th-negative-number-topic/x0267d782:cc-6th-comparing-absolute-values/e/absolute-value-word-problems
CCSS.Math,6.NS.C.7,Understand ordering and absolute value of rational numbers.,Article,Intro to absolute value,https://www.khanacademy.org/math/cc-sixth-grade-math/cc-6th-negative-number-topic/cc-6th-absolute-value/a/intro-to-absolute-value
CCSS.Math,6.NS.C.7,Understand ordering and absolute value of rational numbers.,Video,Meaning of absolute value,https://www.khanacademy.org/math/cc-sixth-grade-math/cc-6th-negative-number-topic/cc-6th-absolute-value/v/meaning-of-absolute-value
CCSS.Math,6.NS.C.7,Understand ordering and absolute value of rational numbers.,Exercise,Meaning of absolute value,https://www.khanacademy.org/math/cc-sixth-grade-math/cc-6th-negative-number-topic/cc-6th-absolute-value/e/meaning-of-absolute-value
CCSS.Math,6.NS.C.7,Understand ordering and absolute value of rational numbers.,Video,Numerical inequality word problems,https://www.khanacademy.org/math/cc-sixth-grade-math/cc-6th-negative-number-topic/cc-6th-comparing-negative-numbers/v/writing-numerical-inequalities-exercise
CCSS.Math,6.NS.C.7,Understand ordering and absolute value of rational numbers.,Video,Ordering negative numbers,https://www.khanacademy.org/math/cc-sixth-grade-math/cc-6th-negative-number-topic/x0267d782:ordering-rational-numbers/v/ordering-negative-numbers
CCSS.Math,6.NS.C.7,Understand ordering and absolute value of rational numbers.,Article,Ordering negative numbers,https://www.khanacademy.org/math/cc-sixth-grade-math/cc-6th-negative-number-topic/x0267d782:ordering-rational-numbers/a/ordering-negative-numbers
CCSS.Math,6.NS.C.7,Understand ordering and absolute value of rational numbers.,Video,Ordering rational numbers,https://www.khanacademy.org/math/cc-sixth-grade-math/cc-6th-negative-number-topic/x0267d782:ordering-rational-numbers/v/ordering-rational-numbers
CCSS.Math,6.NS.C.7,Understand ordering and absolute value of rational numbers.,Exercise,Ordering rational numbers,https://www.khanacademy.org/math/cc-sixth-grade-math/cc-6th-negative-number-topic/x0267d782:ordering-rational-numbers/e/ordering_negative_numbers
CCSS.Math,6.NS.C.7,Understand ordering and absolute value of rational numbers.,Exercise,Ordering small negative numbers,https://www.khanacademy.org/math/cc-sixth-grade-math/cc-6th-negative-number-topic/x0267d782:ordering-rational-numbers/e/ordering-small-negative-numbers
CCSS.Math,6.NS.C.7,Understand ordering and absolute value of rational numbers.,Video,Placing absolute values on the number line,https://www.khanacademy.org/math/cc-sixth-grade-math/cc-6th-negative-number-topic/x0267d782:cc-6th-comparing-absolute-values/v/sorting-absolute-values-on-number-line
CCSS.Math,6.NS.C.7,Understand ordering and absolute value of rational numbers.,Video,Testing solutions to absolute value inequalities,https://www.khanacademy.org/math/cc-sixth-grade-math/cc-6th-negative-number-topic/x0267d782:cc-6th-comparing-absolute-values/v/values-to-make-absolute-value-inequality-true
CCSS.Math,6.NS.C.7,Understand ordering and absolute value of rational numbers.,Exercise,Writing numerical inequalities,https://www.khanacademy.org/math/cc-sixth-grade-math/cc-6th-negative-number-topic/cc-6th-comparing-negative-numbers/e/writing-numerical-inequalities
CCSS.Math,6.NS.C.7.a,Interpret statements of inequality as statements about the relative position of two numbers on a number line diagram.,Exercise,Compare rational numbers,https://www.khanacademy.org/math/cc-sixth-grade-math/cc-6th-negative-number-topic/cc-6th-comparing-negative-numbers/e/ordering-rational-numbers
CCSS.Math,6.NS.C.7.a,Interpret statements of inequality as statements about the relative position of two numbers on a number line diagram.,Video,Compare rational numbers using a number line,https://www.khanacademy.org/math/cc-sixth-grade-math/cc-6th-negative-number-topic/cc-6th-comparing-negative-numbers/v/compare-rational-numbers-using-a-number-line
CCSS.Math,6.NS.C.7.a,Interpret statements of inequality as statements about the relative position of two numbers on a number line diagram.,Exercise,Compare rational numbers using a number line,https://www.khanacademy.org/math/cc-sixth-grade-math/cc-6th-negative-number-topic/cc-6th-comparing-negative-numbers/e/understanding-inequalities-and-the-number-line
CCSS.Math,6.NS.C.7.a,Interpret statements of inequality as statements about the relative position of two numbers on a number line diagram.,Video,Ordering negative numbers,https://www.khanacademy.org/math/cc-sixth-grade-math/cc-6th-negative-number-topic/x0267d782:ordering-rational-numbers/v/ordering-negative-numbers
CCSS.Math,6.NS.C.7.a,Interpret statements of inequality as statements about the relative position of two numbers on a number line diagram.,Article,Ordering negative numbers,https://www.khanacademy.org/math/cc-sixth-grade-math/cc-6th-negative-number-topic/x0267d782:ordering-rational-numbers/a/ordering-negative-numbers
CCSS.Math,6.NS.C.7.a,Interpret statements of inequality as statements about the relative position of two numbers on a number line diagram.,Video,Ordering rational numbers,https://www.khanacademy.org/math/cc-sixth-grade-math/cc-6th-negative-number-topic/x0267d782:ordering-rational-numbers/v/ordering-rational-numbers
CCSS.Math,6.NS.C.7.a,Interpret statements of inequality as statements about the relative position of two numbers on a number line diagram.,Exercise,Ordering rational numbers,https://www.khanacademy.org/math/cc-sixth-grade-math/cc-6th-negative-number-topic/x0267d782:ordering-rational-numbers/e/ordering_negative_numbers
CCSS.Math,6.NS.C.7.a,Interpret statements of inequality as statements about the relative position of two numbers on a number line diagram.,Exercise,Ordering small negative numbers,https://www.khanacademy.org/math/cc-sixth-grade-math/cc-6th-negative-number-topic/x0267d782:ordering-rational-numbers/e/ordering-small-negative-numbers
CCSS.Math,6.NS.C.7.a,Interpret statements of inequality as statements about the relative position of two numbers on a number line diagram.,Video,Testing solutions to absolute value inequalities,https://www.khanacademy.org/math/cc-sixth-grade-math/cc-6th-negative-number-topic/x0267d782:cc-6th-comparing-absolute-values/v/values-to-make-absolute-value-inequality-true
CCSS.Math,6.NS.C.7.b,"Write, interpret, and explain statements of order for rational numbers in real-world contexts. ",Video,Numerical inequality word problems,https://www.khanacademy.org/math/cc-sixth-grade-math/cc-6th-negative-number-topic/cc-6th-comparing-negative-numbers/v/writing-numerical-inequalities-exercise
CCSS.Math,6.NS.C.7.b,"Write, interpret, and explain statements of order for rational numbers in real-world contexts. ",Article,Ordering negative numbers,https://www.khanacademy.org/math/cc-sixth-grade-math/cc-6th-negative-number-topic/x0267d782:ordering-rational-numbers/a/ordering-negative-numbers
CCSS.Math,6.NS.C.7.b,"Write, interpret, and explain statements of order for rational numbers in real-world contexts. ",Exercise,Writing numerical inequalities,https://www.khanacademy.org/math/cc-sixth-grade-math/cc-6th-negative-number-topic/cc-6th-comparing-negative-numbers/e/writing-numerical-inequalities
CCSS.Math,6.NS.C.7.c,Understand the absolute value of a rational number as its distance from 0 on the number line; interpret absolute value as magnitude for a positive or negative quantity in a real-world situation.,Video,Absolute value examples,https://www.khanacademy.org/math/cc-sixth-grade-math/cc-6th-negative-number-topic/cc-6th-absolute-value/v/absolute-value-of-integers
CCSS.Math,6.NS.C.7.c,Understand the absolute value of a rational number as its distance from 0 on the number line; interpret absolute value as magnitude for a positive or negative quantity in a real-world situation.,Article,Absolute value review,https://www.khanacademy.org/math/cc-sixth-grade-math/cc-6th-negative-number-topic/cc-6th-absolute-value/a/absolute-value-review
CCSS.Math,6.NS.C.7.c,Understand the absolute value of a rational number as its distance from 0 on the number line; interpret absolute value as magnitude for a positive or negative quantity in a real-world situation.,Exercise,Compare and order absolute values,https://www.khanacademy.org/math/cc-sixth-grade-math/cc-6th-negative-number-topic/x0267d782:cc-6th-comparing-absolute-values/e/comparing_absolute_values
CCSS.Math,6.NS.C.7.c,Understand the absolute value of a rational number as its distance from 0 on the number line; interpret absolute value as magnitude for a positive or negative quantity in a real-world situation.,Video,Comparing absolute values,https://www.khanacademy.org/math/cc-sixth-grade-math/cc-6th-negative-number-topic/x0267d782:cc-6th-comparing-absolute-values/v/comparing-absolute-values
CCSS.Math,6.NS.C.7.c,Understand the absolute value of a rational number as its distance from 0 on the number line; interpret absolute value as magnitude for a positive or negative quantity in a real-world situation.,Exercise,Comparing absolute values challenge,https://www.khanacademy.org/math/cc-sixth-grade-math/cc-6th-negative-number-topic/x0267d782:cc-6th-comparing-absolute-values/e/comparing-absolute-values-2
CCSS.Math,6.NS.C.7.c,Understand the absolute value of a rational number as its distance from 0 on the number line; interpret absolute value as magnitude for a positive or negative quantity in a real-world situation.,Video,Comparing absolute values on the number line,https://www.khanacademy.org/math/cc-sixth-grade-math/cc-6th-negative-number-topic/x0267d782:cc-6th-comparing-absolute-values/v/comparing-absolute-values-on-number-line
CCSS.Math,6.NS.C.7.c,Understand the absolute value of a rational number as its distance from 0 on the number line; interpret absolute value as magnitude for a positive or negative quantity in a real-world situation.,Exercise,Finding absolute values,https://www.khanacademy.org/math/cc-sixth-grade-math/cc-6th-negative-number-topic/cc-6th-absolute-value/e/absolute_value
CCSS.Math,6.NS.C.7.c,Understand the absolute value of a rational number as its distance from 0 on the number line; interpret absolute value as magnitude for a positive or negative quantity in a real-world situation.,Video,Interpreting absolute value,https://www.khanacademy.org/math/cc-sixth-grade-math/cc-6th-negative-number-topic/x0267d782:cc-6th-comparing-absolute-values/v/interpreting-absolute-value
CCSS.Math,6.NS.C.7.c,Understand the absolute value of a rational number as its distance from 0 on the number line; interpret absolute value as magnitude for a positive or negative quantity in a real-world situation.,Exercise,Interpreting absolute value,https://www.khanacademy.org/math/cc-sixth-grade-math/cc-6th-negative-number-topic/x0267d782:cc-6th-comparing-absolute-values/e/absolute-value-word-problems
CCSS.Math,6.NS.C.7.c,Understand the absolute value of a rational number as its distance from 0 on the number line; interpret absolute value as magnitude for a positive or negative quantity in a real-world situation.,Article,Intro to absolute value,https://www.khanacademy.org/math/cc-sixth-grade-math/cc-6th-negative-number-topic/cc-6th-absolute-value/a/intro-to-absolute-value
CCSS.Math,6.NS.C.7.c,Understand the absolute value of a rational number as its distance from 0 on the number line; interpret absolute value as magnitude for a positive or negative quantity in a real-world situation.,Video,Meaning of absolute value,https://www.khanacademy.org/math/cc-sixth-grade-math/cc-6th-negative-number-topic/cc-6th-absolute-value/v/meaning-of-absolute-value
CCSS.Math,6.NS.C.7.c,Understand the absolute value of a rational number as its distance from 0 on the number line; interpret absolute value as magnitude for a positive or negative quantity in a real-world situation.,Exercise,Meaning of absolute value,https://www.khanacademy.org/math/cc-sixth-grade-math/cc-6th-negative-number-topic/cc-6th-absolute-value/e/meaning-of-absolute-value
CCSS.Math,6.NS.C.7.c,Understand the absolute value of a rational number as its distance from 0 on the number line; interpret absolute value as magnitude for a positive or negative quantity in a real-world situation.,Video,Placing absolute values on the number line,https://www.khanacademy.org/math/cc-sixth-grade-math/cc-6th-negative-number-topic/x0267d782:cc-6th-comparing-absolute-values/v/sorting-absolute-values-on-number-line
CCSS.Math,6.NS.C.7.d,Distinguish comparisons of absolute value from statements about order.,Video,Interpreting absolute value,https://www.khanacademy.org/math/cc-sixth-grade-math/cc-6th-negative-number-topic/x0267d782:cc-6th-comparing-absolute-values/v/interpreting-absolute-value
CCSS.Math,6.NS.C.7.d,Distinguish comparisons of absolute value from statements about order.,Exercise,Interpreting absolute value,https://www.khanacademy.org/math/cc-sixth-grade-math/cc-6th-negative-number-topic/x0267d782:cc-6th-comparing-absolute-values/e/absolute-value-word-problems
CCSS.Math,6.NS.C.8,Solve real-world and mathematical problems by graphing points in all four quadrants of the coordinate plane. Include use of coordinates and absolute value to find distances between points with the same first coordinate or the same second coordinate.,Exercise,Coordinate plane problems in all four quadrants,https://www.khanacademy.org/math/cc-sixth-grade-math/x0267d782:coordinate-plane/x0267d782:cc-6th-distance/e/coordinate-plane-word-problems
CCSS.Math,6.NS.C.8,Solve real-world and mathematical problems by graphing points in all four quadrants of the coordinate plane. Include use of coordinates and absolute value to find distances between points with the same first coordinate or the same second coordinate.,Video,Coordinate plane word problem examples,https://www.khanacademy.org/math/cc-sixth-grade-math/x0267d782:coordinate-plane/x0267d782:cc-6th-distance/v/coordinate-plane-word-problems-exercise
CCSS.Math,6.NS.C.8,Solve real-world and mathematical problems by graphing points in all four quadrants of the coordinate plane. Include use of coordinates and absolute value to find distances between points with the same first coordinate or the same second coordinate.,Exercise,Distance between points: vertical or horizontal,https://www.khanacademy.org/math/cc-sixth-grade-math/x0267d782:coordinate-plane/x0267d782:cc-6th-distance/e/relative-position-on-the-coordinate-plane
CCSS.Math,7.EE.A,Use properties of operations to generate equivalent expressions.,Article,Order of operations with rational numbers,https://www.khanacademy.org/math/cc-seventh-grade-math/cc-7th-negative-numbers-multiply-and-divide/cc-7th-order-of-operations/a/order-of-operations-with-rational-numbers
CCSS.Math,7.EE.A.1,"Apply properties of operations as strategies to add, subtract, factor, and expand linear expressions with rational coefficients.",Exercise,Distributive property with variables (negative numbers),https://www.khanacademy.org/math/cc-seventh-grade-math/cc-7th-variables-expressions/cc-7th-factoring/e/factoring_linear_binomials
CCSS.Math,7.EE.A.1,"Apply properties of operations as strategies to add, subtract, factor, and expand linear expressions with rational coefficients.",Video,Equivalent expressions: negative numbers & distribution,https://www.khanacademy.org/math/cc-seventh-grade-math/cc-7th-variables-expressions/cc-7th-factoring/v/equivalent-expressions-with-distribution-and-negative-numbers
CCSS.Math,7.EE.A.1,"Apply properties of operations as strategies to add, subtract, factor, and expand linear expressions with rational coefficients.",Exercise,Equivalent expressions: negative numbers & distribution,https://www.khanacademy.org/math/cc-seventh-grade-math/cc-7th-variables-expressions/cc-7th-factoring/e/equiv-expressions-w-neg-and-dist
CCSS.Math,7.EE.A.1,"Apply properties of operations as strategies to add, subtract, factor, and expand linear expressions with rational coefficients.",Video,The distributive property with variables,https://www.khanacademy.org/math/cc-seventh-grade-math/cc-7th-variables-expressions/cc-7th-factoring/v/factoring-algebraic-expressions
CCSS.Math,7.EE.A.2,Understand that rewriting an expression in different forms in a problem context can shed light on the problem and how the quantities in it are related.,Exercise,Interpreting linear expressions,https://www.khanacademy.org/math/cc-seventh-grade-math/cc-7th-variables-expressions/cc-7th-interpreting-lin-exp/e/interpreting-expressions
CCSS.Math,7.EE.A.2,Understand that rewriting an expression in different forms in a problem context can shed light on the problem and how the quantities in it are related.,Video,Interpreting linear expressions: diamonds,https://www.khanacademy.org/math/cc-seventh-grade-math/cc-7th-variables-expressions/cc-7th-interpreting-lin-exp/v/interpreting-linear-expressions-example
CCSS.Math,7.EE.A.2,Understand that rewriting an expression in different forms in a problem context can shed light on the problem and how the quantities in it are related.,Video,Interpreting linear expressions: flowers,https://www.khanacademy.org/math/cc-seventh-grade-math/cc-7th-variables-expressions/cc-7th-interpreting-lin-exp/v/interpreting-linear-expressions-example-2
CCSS.Math,7.EE.A.2,Understand that rewriting an expression in different forms in a problem context can shed light on the problem and how the quantities in it are related.,Video,Writing expressions word problems,https://www.khanacademy.org/math/cc-seventh-grade-math/cc-7th-variables-expressions/cc-7th-interpreting-lin-exp/v/more-fancy-expressions-from-word-problems
CCSS.Math,7.EE.A.2,Understand that rewriting an expression in different forms in a problem context can shed light on the problem and how the quantities in it are related.,Exercise,Writing expressions word problems,https://www.khanacademy.org/math/cc-seventh-grade-math/cc-7th-variables-expressions/cc-7th-interpreting-lin-exp/e/writing-basic-algebraic-expressions-word-problems-2
CCSS.Math,7.EE.B.3,"Solve multi-step real-life and mathematical problems posed with positive and negative rational numbers in any form (whole numbers, fractions, and decimals), using tools strategically. Apply properties of operations to calculate with numbers in any form; convert between forms as appropriate; and assess the reasonableness of answers using mental computation and estimation strategies. ",Exercise,Adding & subtracting rational numbers,https://www.khanacademy.org/math/cc-seventh-grade-math/x6b17ba59:rational-numbers-addition-and-subtraction/cc-7th-add-sub-rational-numbers/e/adding_and_subtracting_rational_numbers
CCSS.Math,7.EE.B.3,"Solve multi-step real-life and mathematical problems posed with positive and negative rational numbers in any form (whole numbers, fractions, and decimals), using tools strategically. Apply properties of operations to calculate with numbers in any form; convert between forms as appropriate; and assess the reasonableness of answers using mental computation and estimation strategies. ",Video,Adding & subtracting rational numbers: 0.79 - 4/3 - 1/2 + 150%,https://www.khanacademy.org/math/cc-seventh-grade-math/x6b17ba59:rational-numbers-addition-and-subtraction/cc-7th-add-sub-rational-numbers/v/adding-fractions-decimals-and-percentages
CCSS.Math,7.EE.B.3,"Solve multi-step real-life and mathematical problems posed with positive and negative rational numbers in any form (whole numbers, fractions, and decimals), using tools strategically. Apply properties of operations to calculate with numbers in any form; convert between forms as appropriate; and assess the reasonableness of answers using mental computation and estimation strategies. ",Video,Adding & subtracting rational numbers: 79% - 79.1 - 58 1/10,https://www.khanacademy.org/math/cc-seventh-grade-math/x6b17ba59:rational-numbers-addition-and-subtraction/cc-7th-add-sub-rational-numbers/v/adding-and-subtracting-a-decimal-percentage-and-fraction
CCSS.Math,7.EE.B.3,"Solve multi-step real-life and mathematical problems posed with positive and negative rational numbers in any form (whole numbers, fractions, and decimals), using tools strategically. Apply properties of operations to calculate with numbers in any form; convert between forms as appropriate; and assess the reasonableness of answers using mental computation and estimation strategies. ",Video,Rational number word problem: cab,https://www.khanacademy.org/math/cc-seventh-grade-math/cc-7th-negative-numbers-multiply-and-divide/cc-7th-multistep-word-probs/v/multistep-word-problems-example-3
CCSS.Math,7.EE.B.3,"Solve multi-step real-life and mathematical problems posed with positive and negative rational numbers in any form (whole numbers, fractions, and decimals), using tools strategically. Apply properties of operations to calculate with numbers in any form; convert between forms as appropriate; and assess the reasonableness of answers using mental computation and estimation strategies. ",Video,Rational number word problem: checking account,https://www.khanacademy.org/math/cc-seventh-grade-math/cc-7th-negative-numbers-multiply-and-divide/cc-7th-multistep-word-probs/v/u09-l1-t2-we4-adding-real-numbers-application
CCSS.Math,7.EE.B.3,"Solve multi-step real-life and mathematical problems posed with positive and negative rational numbers in any form (whole numbers, fractions, and decimals), using tools strategically. Apply properties of operations to calculate with numbers in any form; convert between forms as appropriate; and assess the reasonableness of answers using mental computation and estimation strategies. ",Video,Rational number word problem: computers,https://www.khanacademy.org/math/cc-seventh-grade-math/cc-7th-negative-numbers-multiply-and-divide/cc-7th-multistep-word-probs/v/rational-number-word-problem-example-2
CCSS.Math,7.EE.B.3,"Solve multi-step real-life and mathematical problems posed with positive and negative rational numbers in any form (whole numbers, fractions, and decimals), using tools strategically. Apply properties of operations to calculate with numbers in any form; convert between forms as appropriate; and assess the reasonableness of answers using mental computation and estimation strategies. ",Video,Rational number word problem: cosmetics,https://www.khanacademy.org/math/cc-seventh-grade-math/cc-7th-negative-numbers-multiply-and-divide/cc-7th-multistep-word-probs/v/multistep-word-problems-example-2
CCSS.Math,7.EE.B.3,"Solve multi-step real-life and mathematical problems posed with positive and negative rational numbers in any form (whole numbers, fractions, and decimals), using tools strategically. Apply properties of operations to calculate with numbers in any form; convert between forms as appropriate; and assess the reasonableness of answers using mental computation and estimation strategies. ",Video,Rational number word problem: ice,https://www.khanacademy.org/math/cc-seventh-grade-math/cc-7th-negative-numbers-multiply-and-divide/cc-7th-multistep-word-probs/v/rational-number-word-problem-example-1
CCSS.Math,7.EE.B.3,"Solve multi-step real-life and mathematical problems posed with positive and negative rational numbers in any form (whole numbers, fractions, and decimals), using tools strategically. Apply properties of operations to calculate with numbers in any form; convert between forms as appropriate; and assess the reasonableness of answers using mental computation and estimation strategies. ",Video,Rational number word problem: school report,https://www.khanacademy.org/math/cc-seventh-grade-math/cc-7th-negative-numbers-multiply-and-divide/cc-7th-multistep-word-probs/v/multistep-word-problems-example-1
CCSS.Math,7.EE.B.3,"Solve multi-step real-life and mathematical problems posed with positive and negative rational numbers in any form (whole numbers, fractions, and decimals), using tools strategically. Apply properties of operations to calculate with numbers in any form; convert between forms as appropriate; and assess the reasonableness of answers using mental computation and estimation strategies. ",Video,Rational number word problem: stock,https://www.khanacademy.org/math/cc-seventh-grade-math/cc-7th-negative-numbers-multiply-and-divide/cc-7th-multistep-word-probs/v/rational-number-word-problem-example-3
CCSS.Math,7.EE.B.3,"Solve multi-step real-life and mathematical problems posed with positive and negative rational numbers in any form (whole numbers, fractions, and decimals), using tools strategically. Apply properties of operations to calculate with numbers in any form; convert between forms as appropriate; and assess the reasonableness of answers using mental computation and estimation strategies. ",Exercise,Rational number word problems,https://www.khanacademy.org/math/cc-seventh-grade-math/cc-7th-negative-numbers-multiply-and-divide/cc-7th-multistep-word-probs/e/multistep-equations-without-variables
CCSS.Math,7.EE.B.3,"Solve multi-step real-life and mathematical problems posed with positive and negative rational numbers in any form (whole numbers, fractions, and decimals), using tools strategically. Apply properties of operations to calculate with numbers in any form; convert between forms as appropriate; and assess the reasonableness of answers using mental computation and estimation strategies. ",Exercise,Rewriting decimals as fractions challenge,https://www.khanacademy.org/math/cc-seventh-grade-math/cc-7th-fractions-decimals/cc-7th-fracs-to-decimals/e/converting_decimals_to_fractions_2
CCSS.Math,7.EE.B.4,"Use variables to represent quantities in a real-world or mathematical problem, and construct simple equations and inequalities to solve problems by reasoning about the quantities.",Video,Equation word problem: super yoga (1 of 2),https://www.khanacademy.org/math/cc-seventh-grade-math/cc-7th-variables-expressions/cc-7th-linear-eq-word-probs/v/super-yoga-plans-basic-variables-and-equations
CCSS.Math,7.EE.B.4,"Use variables to represent quantities in a real-world or mathematical problem, and construct simple equations and inequalities to solve problems by reasoning about the quantities.",Video,Equation word problem: super yoga (2 of 2),https://www.khanacademy.org/math/cc-seventh-grade-math/cc-7th-variables-expressions/cc-7th-linear-eq-word-probs/v/super-yoga-plans-solving-one-step-equations
CCSS.Math,7.EE.B.4,"Use variables to represent quantities in a real-world or mathematical problem, and construct simple equations and inequalities to solve problems by reasoning about the quantities.",Video,Find the mistake: two-step equations,https://www.khanacademy.org/math/cc-seventh-grade-math/cc-7th-variables-expressions/cc-8th-two-step-equations-dec-frac/v/mistakes-in-solving-equations
CCSS.Math,7.EE.B.4,"Use variables to represent quantities in a real-world or mathematical problem, and construct simple equations and inequalities to solve problems by reasoning about the quantities.",Exercise,Find the mistake: two-step equations,https://www.khanacademy.org/math/cc-seventh-grade-math/cc-7th-variables-expressions/cc-8th-two-step-equations-dec-frac/e/find-the-mistake-two-step-equations
CCSS.Math,7.EE.B.4,"Use variables to represent quantities in a real-world or mathematical problem, and construct simple equations and inequalities to solve problems by reasoning about the quantities.",Video,Intro to two-step equations,https://www.khanacademy.org/math/cc-seventh-grade-math/cc-7th-variables-expressions/cc-7th-2-step-equations-intro/v/why-we-do-the-same-thing-to-both-sides-two-step-equations
CCSS.Math,7.EE.B.4,"Use variables to represent quantities in a real-world or mathematical problem, and construct simple equations and inequalities to solve problems by reasoning about the quantities.",Exercise,One-step inequalities,https://www.khanacademy.org/math/cc-seventh-grade-math/cc-7th-variables-expressions/cc-7th-inequalities/e/one_step_inequalities
CCSS.Math,7.EE.B.4,"Use variables to represent quantities in a real-world or mathematical problem, and construct simple equations and inequalities to solve problems by reasoning about the quantities.",Video,One-step inequalities examples,https://www.khanacademy.org/math/cc-seventh-grade-math/cc-7th-variables-expressions/cc-7th-inequalities/v/inequalities-using-multiplication-and-division
CCSS.Math,7.EE.B.4,"Use variables to represent quantities in a real-world or mathematical problem, and construct simple equations and inequalities to solve problems by reasoning about the quantities.",Article,One-step inequalities review,https://www.khanacademy.org/math/cc-seventh-grade-math/cc-7th-variables-expressions/cc-7th-inequalities/a/one-step-inequalities-review
CCSS.Math,7.EE.B.4,"Use variables to represent quantities in a real-world or mathematical problem, and construct simple equations and inequalities to solve problems by reasoning about the quantities.",Video,One-step inequalities: -5c ≤ 15,https://www.khanacademy.org/math/cc-seventh-grade-math/cc-7th-variables-expressions/cc-7th-inequalities/v/one-step-inequalities-2
CCSS.Math,7.EE.B.4,"Use variables to represent quantities in a real-world or mathematical problem, and construct simple equations and inequalities to solve problems by reasoning about the quantities.",Video,One-step inequality word problem,https://www.khanacademy.org/math/cc-seventh-grade-math/cc-7th-variables-expressions/cc-7th-inequalities/v/inequalities
CCSS.Math,7.EE.B.4,"Use variables to represent quantities in a real-world or mathematical problem, and construct simple equations and inequalities to solve problems by reasoning about the quantities.",Exercise,Testing solutions to inequalities,https://www.khanacademy.org/math/cc-seventh-grade-math/cc-7th-variables-expressions/cc-7th-inequalities/e/testing-solutions-of-inequalities
CCSS.Math,7.EE.B.4,"Use variables to represent quantities in a real-world or mathematical problem, and construct simple equations and inequalities to solve problems by reasoning about the quantities.",Video,Two-step equation word problem: computers,https://www.khanacademy.org/math/cc-seventh-grade-math/cc-7th-variables-expressions/cc-7th-linear-eq-word-probs/v/basic-linear-equation-word-problem
