Set ID,Standard ID,Standard Description,Content Kind,Content Title,Content URL
NGSS.HS,HS-LS1.A.2,"All cells contain genetic information in the form of DNA molecules. Genes are regions in the DNA that contain the instructions that code for the formation of proteins, which carry out most of the work of cells.",Article,Transcription and mRNA processing,https://www.khanacademy.org/science/hs-bio/x230b3ff252126bb6:gene-expression-and-regulation/x230b3ff252126bb6:untitled-348/a/transcription-and-mrna-processing
NGSS.HS,HS-LS1.A.2,"All cells contain genetic information in the form of DNA molecules. Genes are regions in the DNA that contain the instructions that code for the formation of proteins, which carry out most of the work of cells.",Exercise,"Understand: genes, proteins, and traits",https://www.khanacademy.org/science/ms-biology/x0c5bb03129646fd6:inheritance-and-variation/x0c5bb03129646fd6:genes-proteins-and-traits/e/understand-genes-proteins-and-traits
NGSS.HS,HS-LS1.B.1,"In multicellular organisms individual cells grow and then divide via a process called mitosis, thereby allowing the organism to grow. The organism begins as a single cell (fertilized egg) that divides successively to produce many cells, with each parent cell passing identical genetic material (two variants of each chromosome pair) to both daughter cells. Cellular division and differentiation produce and maintain a complex organism, composed of systems of tissues and organs that work together to meet the needs of the whole organism.",Article,Activity: How do stem cells give rise to the diverse cell types that make up the human body? ,https://www.khanacademy.org/science/hs-bio/x230b3ff252126bb6:the-cell-cycle-and-differentiation/x230b3ff252126bb6:activity-how-do-stem-cells-give-rise-to-the-diverse-cell-types-that-make-up-the-human-body/a/activity-how-do-stem-cells-give-rise-to-the-diverse-cell-types-that-make-up-the-human-body
NGSS.HS,HS-LS1.B.1,"In multicellular organisms individual cells grow and then divide via a process called mitosis, thereby allowing the organism to grow. The organism begins as a single cell (fertilized egg) that divides successively to produce many cells, with each parent cell passing identical genetic material (two variants of each chromosome pair) to both daughter cells. Cellular division and differentiation produce and maintain a complex organism, composed of systems of tissues and organs that work together to meet the needs of the whole organism.",Article,An introduction to mitosis,https://www.khanacademy.org/science/hs-bio/x230b3ff252126bb6:the-cell-cycle-and-differentiation/x230b3ff252126bb6:the-cell-cycle-and-mitosis/a/an-introduction-to-mitosis
NGSS.HS,HS-LS1.B.1,"In multicellular organisms individual cells grow and then divide via a process called mitosis, thereby allowing the organism to grow. The organism begins as a single cell (fertilized egg) that divides successively to produce many cells, with each parent cell passing identical genetic material (two variants of each chromosome pair) to both daughter cells. Cellular division and differentiation produce and maintain a complex organism, composed of systems of tissues and organs that work together to meet the needs of the whole organism.",Exercise,"Apply: fertilization, growth, and cell differentiation",https://www.khanacademy.org/science/hs-bio/x230b3ff252126bb6:the-cell-cycle-and-differentiation/x230b3ff252126bb6:fertilization-growth-and-cell-differentiation/e/apply-fertilization-growth-and-differentiation
NGSS.HS,HS-LS1.B.1,"In multicellular organisms individual cells grow and then divide via a process called mitosis, thereby allowing the organism to grow. The organism begins as a single cell (fertilized egg) that divides successively to produce many cells, with each parent cell passing identical genetic material (two variants of each chromosome pair) to both daughter cells. Cellular division and differentiation produce and maintain a complex organism, composed of systems of tissues and organs that work together to meet the needs of the whole organism.",Exercise,Apply: regulation of the cell cycle and cancer,https://www.khanacademy.org/science/hs-bio/x230b3ff252126bb6:the-cell-cycle-and-differentiation/x230b3ff252126bb6:regulation-of-the-cell-cycle-and-cancer/e/apply-regulation-of-the-cell-cycle-and-cancer
NGSS.HS,HS-LS1.B.1,"In multicellular organisms individual cells grow and then divide via a process called mitosis, thereby allowing the organism to grow. The organism begins as a single cell (fertilized egg) that divides successively to produce many cells, with each parent cell passing identical genetic material (two variants of each chromosome pair) to both daughter cells. Cellular division and differentiation produce and maintain a complex organism, composed of systems of tissues and organs that work together to meet the needs of the whole organism.",Exercise,Apply: the cell cycle and mitosis,https://www.khanacademy.org/science/hs-bio/x230b3ff252126bb6:the-cell-cycle-and-differentiation/x230b3ff252126bb6:the-cell-cycle-and-mitosis/e/apply-the-cell-cycle-and-mitosis
NGSS.HS,HS-LS1.B.1,"In multicellular organisms individual cells grow and then divide via a process called mitosis, thereby allowing the organism to grow. The organism begins as a single cell (fertilized egg) that divides successively to produce many cells, with each parent cell passing identical genetic material (two variants of each chromosome pair) to both daughter cells. Cellular division and differentiation produce and maintain a complex organism, composed of systems of tissues and organs that work together to meet the needs of the whole organism.",Article,Cancer,https://www.khanacademy.org/science/hs-bio/x230b3ff252126bb6:the-cell-cycle-and-differentiation/x230b3ff252126bb6:regulation-of-the-cell-cycle-and-cancer/a/cancer_hs
NGSS.HS,HS-LS1.B.1,"In multicellular organisms individual cells grow and then divide via a process called mitosis, thereby allowing the organism to grow. The organism begins as a single cell (fertilized egg) that divides successively to produce many cells, with each parent cell passing identical genetic material (two variants of each chromosome pair) to both daughter cells. Cellular division and differentiation produce and maintain a complex organism, composed of systems of tissues and organs that work together to meet the needs of the whole organism.",Article,"Fertilization, growth, and cell differentiation",https://www.khanacademy.org/science/hs-bio/x230b3ff252126bb6:the-cell-cycle-and-differentiation/x230b3ff252126bb6:fertilization-growth-and-cell-differentiation/a/fertilization-growth-and-cell-differentiation
NGSS.HS,HS-LS1.B.1,"In multicellular organisms individual cells grow and then divide via a process called mitosis, thereby allowing the organism to grow. The organism begins as a single cell (fertilized egg) that divides successively to produce many cells, with each parent cell passing identical genetic material (two variants of each chromosome pair) to both daughter cells. Cellular division and differentiation produce and maintain a complex organism, composed of systems of tissues and organs that work together to meet the needs of the whole organism.",Video,Human fertilization and early development,https://www.khanacademy.org/science/hs-bio/x230b3ff252126bb6:the-cell-cycle-and-differentiation/x230b3ff252126bb6:fertilization-growth-and-cell-differentiation/v/human-fertilization-and-early-development
NGSS.HS,HS-LS1.B.1,"In multicellular organisms individual cells grow and then divide via a process called mitosis, thereby allowing the organism to grow. The organism begins as a single cell (fertilized egg) that divides successively to produce many cells, with each parent cell passing identical genetic material (two variants of each chromosome pair) to both daughter cells. Cellular division and differentiation produce and maintain a complex organism, composed of systems of tissues and organs that work together to meet the needs of the whole organism.",Article,Regulation of the cell cycle,https://www.khanacademy.org/science/hs-bio/x230b3ff252126bb6:the-cell-cycle-and-differentiation/x230b3ff252126bb6:regulation-of-the-cell-cycle-and-cancer/a/regulation-of-the-cell-cycle-and-cancer
NGSS.HS,HS-LS1.B.1,"In multicellular organisms individual cells grow and then divide via a process called mitosis, thereby allowing the organism to grow. The organism begins as a single cell (fertilized egg) that divides successively to produce many cells, with each parent cell passing identical genetic material (two variants of each chromosome pair) to both daughter cells. Cellular division and differentiation produce and maintain a complex organism, composed of systems of tissues and organs that work together to meet the needs of the whole organism.",Article,The cell cycle and mitosis,https://www.khanacademy.org/science/hs-bio/x230b3ff252126bb6:the-cell-cycle-and-differentiation/x230b3ff252126bb6:the-cell-cycle-and-mitosis/a/the-cell-cycle-and-mitosis
NGSS.HS,HS-LS1.B.1,"In multicellular organisms individual cells grow and then divide via a process called mitosis, thereby allowing the organism to grow. The organism begins as a single cell (fertilized egg) that divides successively to produce many cells, with each parent cell passing identical genetic material (two variants of each chromosome pair) to both daughter cells. Cellular division and differentiation produce and maintain a complex organism, composed of systems of tissues and organs that work together to meet the needs of the whole organism.",Exercise,"Understand: fertilization, growth, and cell differentiation",https://www.khanacademy.org/science/hs-bio/x230b3ff252126bb6:the-cell-cycle-and-differentiation/x230b3ff252126bb6:fertilization-growth-and-cell-differentiation/e/understand-fertilization-growth-and-cell-differentiation
NGSS.HS,HS-LS1.B.1,"In multicellular organisms individual cells grow and then divide via a process called mitosis, thereby allowing the organism to grow. The organism begins as a single cell (fertilized egg) that divides successively to produce many cells, with each parent cell passing identical genetic material (two variants of each chromosome pair) to both daughter cells. Cellular division and differentiation produce and maintain a complex organism, composed of systems of tissues and organs that work together to meet the needs of the whole organism.",Exercise,Understand: regulation of the cell cycle and cancer,https://www.khanacademy.org/science/hs-bio/x230b3ff252126bb6:the-cell-cycle-and-differentiation/x230b3ff252126bb6:regulation-of-the-cell-cycle-and-cancer/e/understand-regulation-of-the-cell-cycle-and-cancer
NGSS.HS,HS-LS1.B.1,"In multicellular organisms individual cells grow and then divide via a process called mitosis, thereby allowing the organism to grow. The organism begins as a single cell (fertilized egg) that divides successively to produce many cells, with each parent cell passing identical genetic material (two variants of each chromosome pair) to both daughter cells. Cellular division and differentiation produce and maintain a complex organism, composed of systems of tissues and organs that work together to meet the needs of the whole organism.",Exercise,Understand: the cell cycle and mitosis,https://www.khanacademy.org/science/hs-bio/x230b3ff252126bb6:the-cell-cycle-and-differentiation/x230b3ff252126bb6:the-cell-cycle-and-mitosis/e/understand-the-cell-cycle-and-mitosis
NGSS.HS,HS-LS3.A.1,"Each chromosome consists of a single very long DNA molecule, and each gene on the chromosome is a particular segment of that DNA. The instructions for forming species’ characteristics are carried in DNA. All cells in an organism hav e the same genetic content, but the genes used (expressed) by the cell may be regulated in different ways. Not all DNA codes for a protein; some segments of DNA are involved in regulatory or structural functions, and some have no as-yet known function. ",Article,Activity: How can gene mutations help us understand the formation of flowers?,https://www.khanacademy.org/science/hs-bio/x230b3ff252126bb6:gene-expression-and-regulation/x230b3ff252126bb6:activity-how-can-gene-mutations-help-us-understand-the-formation-of-flowers/a/activity-how-can-gene-mutations-help-us-understand-the-formation-of-flowers
NGSS.HS,HS-LS3.A.1,"Each chromosome consists of a single very long DNA molecule, and each gene on the chromosome is a particular segment of that DNA. The instructions for forming species’ characteristics are carried in DNA. All cells in an organism hav e the same genetic content, but the genes used (expressed) by the cell may be regulated in different ways. Not all DNA codes for a protein; some segments of DNA are involved in regulatory or structural functions, and some have no as-yet known function. ",Exercise,Apply: DNA structure and replication,https://www.khanacademy.org/science/hs-bio/x230b3ff252126bb6:gene-expression-and-regulation/x230b3ff252126bb6:dna-structure-and-replication/e/apply-dna-structure-and-replication
NGSS.HS,HS-LS3.A.1,"Each chromosome consists of a single very long DNA molecule, and each gene on the chromosome is a particular segment of that DNA. The instructions for forming species’ characteristics are carried in DNA. All cells in an organism hav e the same genetic content, but the genes used (expressed) by the cell may be regulated in different ways. Not all DNA codes for a protein; some segments of DNA are involved in regulatory or structural functions, and some have no as-yet known function. ",Exercise,Apply: gene expression and regulation,https://www.khanacademy.org/science/hs-bio/x230b3ff252126bb6:gene-expression-and-regulation/x230b3ff252126bb6:untitled-348/e/apply-gene-expression-and-regulation
NGSS.HS,HS-LS3.A.1,"Each chromosome consists of a single very long DNA molecule, and each gene on the chromosome is a particular segment of that DNA. The instructions for forming species’ characteristics are carried in DNA. All cells in an organism hav e the same genetic content, but the genes used (expressed) by the cell may be regulated in different ways. Not all DNA codes for a protein; some segments of DNA are involved in regulatory or structural functions, and some have no as-yet known function. ",Exercise,Apply: mutations,https://www.khanacademy.org/science/hs-bio/x230b3ff252126bb6:gene-expression-and-regulation/x230b3ff252126bb6:mutations/e/apply-mutations-hs
NGSS.HS,HS-LS3.A.1,"Each chromosome consists of a single very long DNA molecule, and each gene on the chromosome is a particular segment of that DNA. The instructions for forming species’ characteristics are carried in DNA. All cells in an organism hav e the same genetic content, but the genes used (expressed) by the cell may be regulated in different ways. Not all DNA codes for a protein; some segments of DNA are involved in regulatory or structural functions, and some have no as-yet known function. ",Article,DNA replication,https://www.khanacademy.org/science/hs-bio/x230b3ff252126bb6:gene-expression-and-regulation/x230b3ff252126bb6:dna-structure-and-replication/a/dna-replication
NGSS.HS,HS-LS3.A.1,"Each chromosome consists of a single very long DNA molecule, and each gene on the chromosome is a particular segment of that DNA. The instructions for forming species’ characteristics are carried in DNA. All cells in an organism hav e the same genetic content, but the genes used (expressed) by the cell may be regulated in different ways. Not all DNA codes for a protein; some segments of DNA are involved in regulatory or structural functions, and some have no as-yet known function. ",Article,DNA structure,https://www.khanacademy.org/science/hs-bio/x230b3ff252126bb6:gene-expression-and-regulation/x230b3ff252126bb6:dna-structure-and-replication/a/dna-structure
NGSS.HS,HS-LS3.A.1,"Each chromosome consists of a single very long DNA molecule, and each gene on the chromosome is a particular segment of that DNA. The instructions for forming species’ characteristics are carried in DNA. All cells in an organism hav e the same genetic content, but the genes used (expressed) by the cell may be regulated in different ways. Not all DNA codes for a protein; some segments of DNA are involved in regulatory or structural functions, and some have no as-yet known function. ",Video,Gene expression and regulation,https://www.khanacademy.org/science/hs-bio/x230b3ff252126bb6:gene-expression-and-regulation/x230b3ff252126bb6:untitled-348/v/gene-expression-and-regulation
NGSS.HS,HS-LS3.A.1,"Each chromosome consists of a single very long DNA molecule, and each gene on the chromosome is a particular segment of that DNA. The instructions for forming species’ characteristics are carried in DNA. All cells in an organism hav e the same genetic content, but the genes used (expressed) by the cell may be regulated in different ways. Not all DNA codes for a protein; some segments of DNA are involved in regulatory or structural functions, and some have no as-yet known function. ",Video,"Genes, proteins, and traits",https://www.khanacademy.org/science/ms-biology/x0c5bb03129646fd6:inheritance-and-variation/x0c5bb03129646fd6:genes-proteins-and-traits/v/genes-proteins-and-traits
NGSS.HS,HS-LS3.A.1,"Each chromosome consists of a single very long DNA molecule, and each gene on the chromosome is a particular segment of that DNA. The instructions for forming species’ characteristics are carried in DNA. All cells in an organism hav e the same genetic content, but the genes used (expressed) by the cell may be regulated in different ways. Not all DNA codes for a protein; some segments of DNA are involved in regulatory or structural functions, and some have no as-yet known function. ",Article,"Genes, proteins, and traits",https://www.khanacademy.org/science/hs-bio/x230b3ff252126bb6:gene-expression-and-regulation/x230b3ff252126bb6:genes-proteins-and-traits/a/genes-proteins-and-traits-hs
NGSS.HS,HS-LS3.A.1,"Each chromosome consists of a single very long DNA molecule, and each gene on the chromosome is a particular segment of that DNA. The instructions for forming species’ characteristics are carried in DNA. All cells in an organism hav e the same genetic content, but the genes used (expressed) by the cell may be regulated in different ways. Not all DNA codes for a protein; some segments of DNA are involved in regulatory or structural functions, and some have no as-yet known function. ",Article,Mutations,https://www.khanacademy.org/science/ms-biology/x0c5bb03129646fd6:inheritance-and-variation/x0c5bb03129646fd6:mutations/a/mutations
NGSS.HS,HS-LS3.A.1,"Each chromosome consists of a single very long DNA molecule, and each gene on the chromosome is a particular segment of that DNA. The instructions for forming species’ characteristics are carried in DNA. All cells in an organism hav e the same genetic content, but the genes used (expressed) by the cell may be regulated in different ways. Not all DNA codes for a protein; some segments of DNA are involved in regulatory or structural functions, and some have no as-yet known function. ",Article,PhET simulation: Exploring gene expression,https://www.khanacademy.org/science/hs-bio/x230b3ff252126bb6:gene-expression-and-regulation/x230b3ff252126bb6:untitled-348/a/phet-simulation-exploring-gene-expression
NGSS.HS,HS-LS3.A.1,"Each chromosome consists of a single very long DNA molecule, and each gene on the chromosome is a particular segment of that DNA. The instructions for forming species’ characteristics are carried in DNA. All cells in an organism hav e the same genetic content, but the genes used (expressed) by the cell may be regulated in different ways. Not all DNA codes for a protein; some segments of DNA are involved in regulatory or structural functions, and some have no as-yet known function. ",Exercise,PhET simulation: Exploring gene expression,https://www.khanacademy.org/science/hs-bio/x230b3ff252126bb6:explore-biology-through-simulations/x230b3ff252126bb6:phet-simulation-exploring-gene-expression/e/phet-simulation-gene-expression-hs
NGSS.HS,HS-LS3.A.1,"Each chromosome consists of a single very long DNA molecule, and each gene on the chromosome is a particular segment of that DNA. The instructions for forming species’ characteristics are carried in DNA. All cells in an organism hav e the same genetic content, but the genes used (expressed) by the cell may be regulated in different ways. Not all DNA codes for a protein; some segments of DNA are involved in regulatory or structural functions, and some have no as-yet known function. ",Article,Protein structure and function,https://www.khanacademy.org/science/hs-bio/x230b3ff252126bb6:gene-expression-and-regulation/x230b3ff252126bb6:untitled-348/a/protein-structure-and-function
NGSS.HS,HS-LS3.A.1,"Each chromosome consists of a single very long DNA molecule, and each gene on the chromosome is a particular segment of that DNA. The instructions for forming species’ characteristics are carried in DNA. All cells in an organism hav e the same genetic content, but the genes used (expressed) by the cell may be regulated in different ways. Not all DNA codes for a protein; some segments of DNA are involved in regulatory or structural functions, and some have no as-yet known function. ",Article,RNA structure and function,https://www.khanacademy.org/science/hs-bio/x230b3ff252126bb6:gene-expression-and-regulation/x230b3ff252126bb6:untitled-348/a/rna-structure-and-function
NGSS.HS,HS-LS3.A.1,"Each chromosome consists of a single very long DNA molecule, and each gene on the chromosome is a particular segment of that DNA. The instructions for forming species’ characteristics are carried in DNA. All cells in an organism hav e the same genetic content, but the genes used (expressed) by the cell may be regulated in different ways. Not all DNA codes for a protein; some segments of DNA are involved in regulatory or structural functions, and some have no as-yet known function. ",Article,The genetic code,https://www.khanacademy.org/science/hs-bio/x230b3ff252126bb6:gene-expression-and-regulation/x230b3ff252126bb6:untitled-348/a/the-genetic-code
NGSS.HS,HS-LS3.A.1,"Each chromosome consists of a single very long DNA molecule, and each gene on the chromosome is a particular segment of that DNA. The instructions for forming species’ characteristics are carried in DNA. All cells in an organism hav e the same genetic content, but the genes used (expressed) by the cell may be regulated in different ways. Not all DNA codes for a protein; some segments of DNA are involved in regulatory or structural functions, and some have no as-yet known function. ",Article,Transcription and mRNA processing,https://www.khanacademy.org/science/hs-bio/x230b3ff252126bb6:gene-expression-and-regulation/x230b3ff252126bb6:untitled-348/a/transcription-and-mrna-processing
NGSS.HS,HS-LS3.A.1,"Each chromosome consists of a single very long DNA molecule, and each gene on the chromosome is a particular segment of that DNA. The instructions for forming species’ characteristics are carried in DNA. All cells in an organism hav e the same genetic content, but the genes used (expressed) by the cell may be regulated in different ways. Not all DNA codes for a protein; some segments of DNA are involved in regulatory or structural functions, and some have no as-yet known function. ",Exercise,"Understand: genes, proteins, and traits",https://www.khanacademy.org/science/ms-biology/x0c5bb03129646fd6:inheritance-and-variation/x0c5bb03129646fd6:genes-proteins-and-traits/e/understand-genes-proteins-and-traits
NGSS.HS,HS-LS3.B.1,"In sexual reproduction, chromosomes can sometimes swap sections during the process of meiosis (cell division), thereby creating new genetic combinations and thus more genetic variation. Although DNA replication is tightly regulated and remarkably accurate, errors do occur and result in mutations, which are also a source of genetic variation. Environmental factors can also cause mutations in genes, and viable mutations are inherited.",Article,Activity: Why do kittens in a litter often look so different?,https://www.khanacademy.org/science/hs-bio/x230b3ff252126bb6:inheritance-and-variation-of-traits/x230b3ff252126bb6:activity-why-do-kittens-in-a-litter-often-look-so-different/a/activity-why-do-kittens-in-a-litter-often-look-so-different
NGSS.HS,HS-LS3.B.1,"In sexual reproduction, chromosomes can sometimes swap sections during the process of meiosis (cell division), thereby creating new genetic combinations and thus more genetic variation. Although DNA replication is tightly regulated and remarkably accurate, errors do occur and result in mutations, which are also a source of genetic variation. Environmental factors can also cause mutations in genes, and viable mutations are inherited.",Exercise,Apply: complex patterns of inheritance,https://www.khanacademy.org/science/hs-bio/x230b3ff252126bb6:inheritance-and-variation-of-traits/x230b3ff252126bb6:complex-patterns-of-inheritance/e/apply-complex-patterns-of-inheritance
NGSS.HS,HS-LS3.B.1,"In sexual reproduction, chromosomes can sometimes swap sections during the process of meiosis (cell division), thereby creating new genetic combinations and thus more genetic variation. Although DNA replication is tightly regulated and remarkably accurate, errors do occur and result in mutations, which are also a source of genetic variation. Environmental factors can also cause mutations in genes, and viable mutations are inherited.",Exercise,Apply: meiosis,https://www.khanacademy.org/science/hs-bio/x230b3ff252126bb6:inheritance-and-variation-of-traits/x230b3ff252126bb6:meiosis/e/apply-meiosis
NGSS.HS,HS-LS3.B.1,"In sexual reproduction, chromosomes can sometimes swap sections during the process of meiosis (cell division), thereby creating new genetic combinations and thus more genetic variation. Although DNA replication is tightly regulated and remarkably accurate, errors do occur and result in mutations, which are also a source of genetic variation. Environmental factors can also cause mutations in genes, and viable mutations are inherited.",Exercise,Apply: Mendelian genetics,https://www.khanacademy.org/science/hs-bio/x230b3ff252126bb6:inheritance-and-variation-of-traits/x230b3ff252126bb6:mendelian-genetics/e/apply-mendelian-genetics
NGSS.HS,HS-LS3.B.1,"In sexual reproduction, chromosomes can sometimes swap sections during the process of meiosis (cell division), thereby creating new genetic combinations and thus more genetic variation. Although DNA replication is tightly regulated and remarkably accurate, errors do occur and result in mutations, which are also a source of genetic variation. Environmental factors can also cause mutations in genes, and viable mutations are inherited.",Video,Co-dominance and incomplete dominance,https://www.khanacademy.org/science/hs-bio/x230b3ff252126bb6:inheritance-and-variation-of-traits/x230b3ff252126bb6:complex-patterns-of-inheritance/v/co-dominance-and-incomplete-dominance
NGSS.HS,HS-LS3.B.1,"In sexual reproduction, chromosomes can sometimes swap sections during the process of meiosis (cell division), thereby creating new genetic combinations and thus more genetic variation. Although DNA replication is tightly regulated and remarkably accurate, errors do occur and result in mutations, which are also a source of genetic variation. Environmental factors can also cause mutations in genes, and viable mutations are inherited.",Video,Dihybrid cross and the law of independent assortment,https://www.khanacademy.org/science/hs-bio/x230b3ff252126bb6:inheritance-and-variation-of-traits/x230b3ff252126bb6:mendelian-genetics/v/dihybrid-cross-and-the-law-of-independent-assortment
NGSS.HS,HS-LS3.B.1,"In sexual reproduction, chromosomes can sometimes swap sections during the process of meiosis (cell division), thereby creating new genetic combinations and thus more genetic variation. Although DNA replication is tightly regulated and remarkably accurate, errors do occur and result in mutations, which are also a source of genetic variation. Environmental factors can also cause mutations in genes, and viable mutations are inherited.",Video,Genetics vocabulary,https://www.khanacademy.org/science/ms-biology/x0c5bb03129646fd6:inheritance-and-variation/x0c5bb03129646fd6:reproduction-and-genetic-variation/v/genetics-vocabulary
NGSS.HS,HS-LS3.B.1,"In sexual reproduction, chromosomes can sometimes swap sections during the process of meiosis (cell division), thereby creating new genetic combinations and thus more genetic variation. Although DNA replication is tightly regulated and remarkably accurate, errors do occur and result in mutations, which are also a source of genetic variation. Environmental factors can also cause mutations in genes, and viable mutations are inherited.",Video,Mendelian inheritance and Punnett squares,https://www.khanacademy.org/science/hs-bio/x230b3ff252126bb6:inheritance-and-variation-of-traits/x230b3ff252126bb6:mendelian-genetics/v/mendelian-inheritance-and-punnett-squares
NGSS.HS,HS-LS3.B.1,"In sexual reproduction, chromosomes can sometimes swap sections during the process of meiosis (cell division), thereby creating new genetic combinations and thus more genetic variation. Although DNA replication is tightly regulated and remarkably accurate, errors do occur and result in mutations, which are also a source of genetic variation. Environmental factors can also cause mutations in genes, and viable mutations are inherited.",Video,Sexual reproduction and genetic variation,https://www.khanacademy.org/science/ms-biology/x0c5bb03129646fd6:inheritance-and-variation/x0c5bb03129646fd6:reproduction-and-genetic-variation/v/sexual-reproduction-and-genetic-variation
NGSS.HS,HS-LS3.B.1,"In sexual reproduction, chromosomes can sometimes swap sections during the process of meiosis (cell division), thereby creating new genetic combinations and thus more genetic variation. Although DNA replication is tightly regulated and remarkably accurate, errors do occur and result in mutations, which are also a source of genetic variation. Environmental factors can also cause mutations in genes, and viable mutations are inherited.",Exercise,Understand: meiosis,https://www.khanacademy.org/science/hs-bio/x230b3ff252126bb6:inheritance-and-variation-of-traits/x230b3ff252126bb6:meiosis/e/understand-meiosis
NGSS.HS,HS-LS3.B.1,"In sexual reproduction, chromosomes can sometimes swap sections during the process of meiosis (cell division), thereby creating new genetic combinations and thus more genetic variation. Although DNA replication is tightly regulated and remarkably accurate, errors do occur and result in mutations, which are also a source of genetic variation. Environmental factors can also cause mutations in genes, and viable mutations are inherited.",Video,Worked example: Punnett square for sex-linked recessive trait,https://www.khanacademy.org/science/hs-bio/x230b3ff252126bb6:inheritance-and-variation-of-traits/x230b3ff252126bb6:complex-patterns-of-inheritance/v/example-punnet-square-for-sex-linked-recessive-trait
NGSS.HS,HS-LS3.B.1,"In sexual reproduction, chromosomes can sometimes swap sections during the process of meiosis (cell division), thereby creating new genetic combinations and thus more genetic variation. Although DNA replication is tightly regulated and remarkably accurate, errors do occur and result in mutations, which are also a source of genetic variation. Environmental factors can also cause mutations in genes, and viable mutations are inherited.",Video,Worked examples: Punnett squares,https://www.khanacademy.org/science/ms-biology/x0c5bb03129646fd6:inheritance-and-variation/x0c5bb03129646fd6:reproduction-and-genetic-variation/v/worked-examples-punnett-squares
NGSS.HS,HS-LS3.B.2,"Environmental factors also affect expression of traits, and hence affect the probability of occurrences of traits in a population. Thus the variation and distribution of traits observed depends on both genetic and environmental factors.",Exercise,Apply: complex patterns of inheritance,https://www.khanacademy.org/science/hs-bio/x230b3ff252126bb6:inheritance-and-variation-of-traits/x230b3ff252126bb6:complex-patterns-of-inheritance/e/apply-complex-patterns-of-inheritance
NGSS.HS,HS-LS3.B.2,"Environmental factors also affect expression of traits, and hence affect the probability of occurrences of traits in a population. Thus the variation and distribution of traits observed depends on both genetic and environmental factors.",Exercise,Apply: environmental effects on phenotype,https://www.khanacademy.org/science/hs-bio/x230b3ff252126bb6:inheritance-and-variation-of-traits/x230b3ff252126bb6:environmental-effects-on-phenotype/e/apply-environmental-effects-on-phenotype
NGSS.HS,HS-LS3.B.2,"Environmental factors also affect expression of traits, and hence affect the probability of occurrences of traits in a population. Thus the variation and distribution of traits observed depends on both genetic and environmental factors.",Exercise,Apply: Mendelian genetics,https://www.khanacademy.org/science/hs-bio/x230b3ff252126bb6:inheritance-and-variation-of-traits/x230b3ff252126bb6:mendelian-genetics/e/apply-mendelian-genetics
NGSS.HS,HS-LS3.B.2,"Environmental factors also affect expression of traits, and hence affect the probability of occurrences of traits in a population. Thus the variation and distribution of traits observed depends on both genetic and environmental factors.",Video,Co-dominance and incomplete dominance,https://www.khanacademy.org/science/hs-bio/x230b3ff252126bb6:inheritance-and-variation-of-traits/x230b3ff252126bb6:complex-patterns-of-inheritance/v/co-dominance-and-incomplete-dominance
NGSS.HS,HS-LS3.B.2,"Environmental factors also affect expression of traits, and hence affect the probability of occurrences of traits in a population. Thus the variation and distribution of traits observed depends on both genetic and environmental factors.",Video,Dihybrid cross and the law of independent assortment,https://www.khanacademy.org/science/hs-bio/x230b3ff252126bb6:inheritance-and-variation-of-traits/x230b3ff252126bb6:mendelian-genetics/v/dihybrid-cross-and-the-law-of-independent-assortment
NGSS.HS,HS-LS3.B.2,"Environmental factors also affect expression of traits, and hence affect the probability of occurrences of traits in a population. Thus the variation and distribution of traits observed depends on both genetic and environmental factors.",Video,"Genes, traits, and the environment",https://www.khanacademy.org/science/hs-bio/x230b3ff252126bb6:inheritance-and-variation-of-traits/x230b3ff252126bb6:environmental-effects-on-phenotype/v/genes-traits-and-the-environment
NGSS.HS,HS-LS3.B.2,"Environmental factors also affect expression of traits, and hence affect the probability of occurrences of traits in a population. Thus the variation and distribution of traits observed depends on both genetic and environmental factors.",Video,Genetics vocabulary,https://www.khanacademy.org/science/ms-biology/x0c5bb03129646fd6:inheritance-and-variation/x0c5bb03129646fd6:reproduction-and-genetic-variation/v/genetics-vocabulary
NGSS.HS,HS-LS3.B.2,"Environmental factors also affect expression of traits, and hence affect the probability of occurrences of traits in a population. Thus the variation and distribution of traits observed depends on both genetic and environmental factors.",Video,Mendelian inheritance and Punnett squares,https://www.khanacademy.org/science/hs-bio/x230b3ff252126bb6:inheritance-and-variation-of-traits/x230b3ff252126bb6:mendelian-genetics/v/mendelian-inheritance-and-punnett-squares
NGSS.HS,HS-LS3.B.2,"Environmental factors also affect expression of traits, and hence affect the probability of occurrences of traits in a population. Thus the variation and distribution of traits observed depends on both genetic and environmental factors.",Video,Worked example: Punnett square for sex-linked recessive trait,https://www.khanacademy.org/science/hs-bio/x230b3ff252126bb6:inheritance-and-variation-of-traits/x230b3ff252126bb6:complex-patterns-of-inheritance/v/example-punnet-square-for-sex-linked-recessive-trait
NGSS.HS,HS-LS3.B.2,"Environmental factors also affect expression of traits, and hence affect the probability of occurrences of traits in a population. Thus the variation and distribution of traits observed depends on both genetic and environmental factors.",Video,Worked examples: Punnett squares,https://www.khanacademy.org/science/ms-biology/x0c5bb03129646fd6:inheritance-and-variation/x0c5bb03129646fd6:reproduction-and-genetic-variation/v/worked-examples-punnett-squares
